:	dvije tačke
🧜🏽‍♂	Triton, muškarac iz mora, muškarac iz mora: ni svijetla ni tamna koža, ni svijetla ni tamna koža
🧜🏻‍♀	sirena, sirena: svijetla koža, svijetla koža, žena iz mora
🧜🏼‍♀	sirena, sirena: srednje svijetla koža, srednje svijetla koža, žena iz mora
🧜🏽‍♀	ni svijetla ni tamna koža, sirena, sirena: ni svijetla ni tamna koža, žena iz mora
🧝🏻	magično, svijetla koža, vilovnjak, vilovnjak: svijetla koža
🧝🏼	magično, srednje svijetla koža, vilovnjak, vilovnjak: srednje svijetla koža
🧝🏽	magično, ni svijetla ni tamna koža, vilovnjak, vilovnjak: ni svijetla ni tamna koža
🧝🏻‍♂	magičan muškarac, muškarac vilovnjak, muškarac vilovnjak: svijetla koža, svijetla koža
🧝🏼‍♂	magičan muškarac, muškarac vilovnjak, muškarac vilovnjak: srednje svijetla koža, srednje svijetla koža
🧝🏽‍♂	magičan muškarac, muškarac vilovnjak, muškarac vilovnjak: ni svijetla ni tamna koža, ni svijetla ni tamna koža
🧝🏻‍♀	magična žena, svijetla koža, žena vilovnjak, žena vilovnjak: svijetla koža
🧝🏼‍♀	magična žena, srednje svijetla koža, žena vilovnjak, žena vilovnjak: srednje svijetla koža
🧝🏽‍♀	magična žena, ni svijetla ni tamna koža, žena vilovnjak, žena vilovnjak: ni svijetla ni tamna koža
🧟‍♀	žena zombi
💆	masaža lica
💆🏻	masaža lica, masaža lica: svijetla koža, svijetla koža
💆🏼	masaža lica, masaža lica: srednje svijetla koža, srednje svijetla koža
💆🏽	masaža lica, masaža lica: ni svijetla ni tamna koža, ni svijetla ni tamna koža
💆🏾	masaža lica, srednje tamna koža
💆🏿	masaža lica, tamna koža
💆🏻‍♂	lice, masaža, muška masaža lica, muška masaža lica: svijetla koža, muškarac, salon, svijetla koža
💆🏼‍♂	lice, masaža, muška masaža lica, muška masaža lica: srednje svijetla koža, muškarac, salon, srednje svijetla koža
💆🏽‍♂	lice, masaža, muška masaža lica, muška masaža lica: ni svijetla ni tamna koža, muškarac, ni svijetla ni tamna koža, salon
💆🏻‍♀	lice, masaža, salon, svijetla koža, žena, ženska masaža lica, ženska masaža lica: svijetla koža
💆🏼‍♀	lice, masaža, salon, srednje svijetla koža, žena, ženska masaža lica, ženska masaža lica: srednje svijetla koža
💆🏽‍♀	lice, masaža, ni svijetla ni tamna koža, salon, žena, ženska masaža lica, ženska masaža lica: ni svijetla ni tamna koža
💇	frizer, osoba se šiša, salon, uljepšavanje, šišanje, šišanje kose
💇🏻	frizer, osoba se šiša, salon, svijetla koža, uljepšavanje, šišanje, šišanje kose, šišanje: svijetla koža
💇🏼	frizer, osoba se šiša, salon, srednje svijetla koža, uljepšavanje, šišanje, šišanje kose, šišanje: srednje svijetla koža
💇🏽	frizer, ni svijetla ni tamna koža, osoba se šiša, salon, uljepšavanje, šišanje, šišanje kose, šišanje: ni svijetla ni tamna koža
💇🏾	frizer, osoba se šiša, salon, srednje tamna koža, uljepšavanje, šišanje, šišanje kose
💇🏿	frizer, osoba se šiša, salon, tamna koža, uljepšavanje, šišanje, šišanje kose
💇‍♂	muško šišanje
💇🏻‍♂	muško šišanje, muško šišanje: svijetla koža, svijetla koža
💇🏼‍♂	muško šišanje, muško šišanje: srednje svijetla koža, srednje svijetla koža
💇🏽‍♂	muško šišanje, muško šišanje: ni svijetla ni tamna koža, ni svijetla ni tamna koža
💇🏾‍♂	muško šišanje, srednje tamna koža
💇🏿‍♂	muško šišanje, tamna koža
💇‍♀	žensko šišanje
💇🏻‍♀	svijetla koža, žensko šišanje, žensko šišanje: svijetla koža
💇🏼‍♀	srednje svijetla koža, žensko šišanje, žensko šišanje: srednje svijetla koža
💇🏽‍♀	ni svijetla ni tamna koža, žensko šišanje, žensko šišanje: ni svijetla ni tamna koža
💇🏾‍♀	srednje tamna koža, žensko šišanje
💇🏿‍♀	tamna koža, žensko šišanje
🚶	pješak
🚶🏻	pješak, pješak: svijetla koža, svijetla koža
🚶🏼	pješak, pješak: srednje svijetla koža, srednje svijetla koža
🚶🏽	ni svijetla ni tamna koža, pješak, pješak: ni svijetla ni tamna koža
🚶🏾	pješak, pješak: srednje tamna koža, srednje tamna koža
🚶🏿	pješak, pješak: tamna koža, tamna koža
🚶🏻‍♂	hodanje, muškarac, muškarac hoda, muškarac hoda: svijetla koža, svijetla koža, šetanje
🚶🏼‍♂	hodanje, muškarac, muškarac hoda, muškarac hoda: srednje svijetla koža, srednje svijetla koža, šetanje
🚶🏽‍♂	hodanje, muškarac, muškarac hoda, muškarac hoda: ni svijetla ni tamna koža, ni svijetla ni tamna koža, šetanje
🚶🏻‍♀	hodanje, svijetla koža, šetanje, žena, žena hoda, žena hoda: svijetla koža
🚶🏼‍♀	hodanje, srednje svijetla koža, šetanje, žena, žena hoda, žena hoda: srednje svijetla koža
🚶🏽‍♀	hodanje, ni svijetla ni tamna koža, šetanje, žena, žena hoda, žena hoda: ni svijetla ni tamna koža
🧍🏻	osoba stoji, osoba stoji: svijetla koža, stajanje, stajati, svijetla koža
🧍🏼	osoba stoji, osoba stoji: srednje svijetla koža, srednje svijetla koža, stajanje, stajati
🧍🏽	ni svijetla ni tamna koža, osoba stoji, osoba stoji: ni svijetla ni tamna koža, stajanje, stajati
🧍‍♂	čovjek stoji
🧍🏻‍♂	svijetla koža, čovjek stoji, čovjek stoji: svijetla koža
🧍🏼‍♂	srednje svijetla koža, čovjek stoji, čovjek stoji: srednje svijetla koža
🧍🏽‍♂	ni svijetla ni tamna koža, čovjek stoji, čovjek stoji: ni svijetla ni tamna koža
🧍🏾‍♂	srednje tamna koža, čovjek stoji, čovjek stoji: srednje tamna koža
🧍🏿‍♂	tamna koža, čovjek stoji, čovjek stoji: tamna koža
🧍🏻‍♀	stoji, svijetla koža, žena, žena stoji: svijetla koža
🧍🏼‍♀	srednje svijetla koža, stoji, žena, žena stoji: srednje svijetla koža
🧍🏽‍♀	ni svijetla ni tamna koža, stoji, žena, žena stoji: ni svijetla ni tamna koža
🧎🏻	klečanje, klečati, osoba kleči, osoba kleči: svijetla koža, svijetla koža
🧎🏼	klečanje, klečati, osoba kleči, osoba kleči: srednje svijetla koža, srednje svijetla koža
🧎🏽	klečanje, klečati, ni svijetla ni tamna koža, osoba kleči, osoba kleči: ni svijetla ni tamna koža
🧎🏻‍♂	kleči, svijetla koža, čovek, čovek kleči: svijetla koža
🧎🏼‍♂	kleči, srednje svijetla koža, čovek, čovek kleči: srednje svijetla koža
🧎🏽‍♂	kleči, ni svijetla ni tamna koža, čovek, čovek kleči: ni svijetla ni tamna koža
🧎🏻‍♀	kleči, svijetla koža, žena, žena kleči: svijetla koža
🧎🏼‍♀	kleči, srednje svijetla koža, žena, žena kleči: srednje svijetla koža
🧎🏽‍♀	kleči, ni svijetla ni tamna koža, žena, žena kleči: ni svijetla ni tamna koža
🧑‍🦯	osoba sa pomoćnim štapom
🧑🏻‍🦯	osoba sa pomoćnim štapom, osoba sa pomoćnim štapom: svijetla koža, svijetla koža
🧑🏼‍🦯	osoba sa pomoćnim štapom, osoba sa pomoćnim štapom: srednje svijetla koža, srednje svijetla koža
🧑🏽‍🦯	ni svijetla ni tamna koža, osoba sa pomoćnim štapom, osoba sa pomoćnim štapom: ni svijetla ni tamna koža
🧑🏾‍🦯	osoba sa pomoćnim štapom, srednje tamna koža
🧑🏿‍🦯	osoba sa pomoćnim štapom, tamna koža
👨‍🦯	čovjek sa pomoćnim štapom
👨🏻‍🦯	svijetla koža, čovjek sa pomoćnim štapom, čovjek sa pomoćnim štapom: svijetla koža
👨🏼‍🦯	srednje svijetla koža, čovjek sa pomoćnim štapom, čovjek sa pomoćnim štapom: srednje svijetla koža
👨🏽‍🦯	ni svijetla ni tamna koža, čovjek sa pomoćnim štapom, čovjek sa pomoćnim štapom: ni svijetla ni tamna koža
👨🏾‍🦯	srednje tamna koža, čovjek sa pomoćnim štapom, čovjek sa pomoćnim štapom: srednje tamna koža
👨🏿‍🦯	tamna koža, čovjek sa pomoćnim štapom, čovjek sa pomoćnim štapom: tamna koža
👩‍🦯	žena sa pomoćnim štapom
👩🏻‍🦯	svijetla koža, žena sa pomoćnim štapom, žena sa pomoćnim štapom: svijetla koža
👩🏼‍🦯	srednje svijetla koža, žena sa pomoćnim štapom, žena sa pomoćnim štapom: srednje svijetla koža
👩🏽‍🦯	ni svijetla ni tamna koža, žena sa pomoćnim štapom, žena sa pomoćnim štapom: ni svijetla ni tamna koža
👩🏾‍🦯	srednje tamna koža, žena sa pomoćnim štapom
👩🏿‍🦯	tamna koža, žena sa pomoćnim štapom
🧑🏻‍🦼	kolica, osoba u motornim kolicima, osoba u motornim kolicima: svijetla koža, pristupačnost, svijetla koža
🧑🏼‍🦼	kolica, osoba u motornim kolicima, osoba u motornim kolicima: srednje svijetla koža, pristupačnost, srednje svijetla koža
🧑🏽‍🦼	kolica, ni svijetla ni tamna koža, osoba u motornim kolicima, osoba u motornim kolicima: ni svijetla ni tamna koža, pristupačnost
👨‍🦼	čovjek u motornim kolicima
👨🏻‍🦼	svijetla koža, čovjek u motornim kolicima, čovjek u motornim kolicima: svijetla koža
👨🏼‍🦼	srednje svijetla koža, čovjek u motornim kolicima, čovjek u motornim kolicima: srednje svijetla koža
👨🏽‍🦼	ni svijetla ni tamna koža, čovjek u motornim kolicima, čovjek u motornim kolicima: ni svijetla ni tamna koža
👨🏾‍🦼	srednje tamna koža, čovjek u motornim kolicima, čovjek u motornim kolicima: srednje tamna koža
👨🏿‍🦼	tamna koža, čovjek u motornim kolicima, čovjek u motornim kolicima: tamna koža
👩‍🦼	žena u motornim kolicima
👩🏻‍🦼	svijetla koža, žena u motornim kolicima, žena u motornim kolicima: svijetla koža
👩🏼‍🦼	srednje svijetla koža, žena u motornim kolicima, žena u motornim kolicima: srednje svijetla koža
👩🏽‍🦼	ni svijetla ni tamna koža, žena u motornim kolicima, žena u motornim kolicima: ni svijetla ni tamna koža
👩🏾‍🦼	srednje tamna koža, žena u motornim kolicima
👩🏿‍🦼	tamna koža, žena u motornim kolicima
🧑🏻‍🦽	kolica, osoba u mehaničkim kolicima, osoba u mehaničkim kolicima: svijetla koža, pristupačnost, svijetla koža
🧑🏼‍🦽	kolica, osoba u mehaničkim kolicima, osoba u mehaničkim kolicima: srednje svijetla koža, pristupačnost, srednje svijetla koža
🧑🏽‍🦽	kolica, ni svijetla ni tamna koža, osoba u mehaničkim kolicima, osoba u mehaničkim kolicima: ni svijetla ni tamna koža, pristupačnost
👨‍🦽	čovjek u mehaničkim kolicima
👨🏻‍🦽	svijetla koža, čovjek u mehaničkim kolicima, čovjek u mehaničkim kolicima: svijetla koža
👨🏼‍🦽	srednje svijetla koža, čovjek u mehaničkim kolicima, čovjek u mehaničkim kolicima: srednje svijetla koža
👨🏽‍🦽	ni svijetla ni tamna koža, čovjek u mehaničkim kolicima, čovjek u mehaničkim kolicima: ni svijetla ni tamna koža
👨🏾‍🦽	srednje tamna koža, čovjek u mehaničkim kolicima, čovjek u mehaničkim kolicima: srednje tamna koža
👨🏿‍🦽	tamna koža, čovjek u mehaničkim kolicima, čovjek u mehaničkim kolicima: tamna koža
👩‍🦽	žena u mehaničkim kolicima
👩🏻‍🦽	svijetla koža, žena u mehaničkim kolicima, žena u mehaničkim kolicima: svijetla koža
👩🏼‍🦽	srednje svijetla koža, žena u mehaničkim kolicima, žena u mehaničkim kolicima: srednje svijetla koža
👩🏽‍🦽	ni svijetla ni tamna koža, žena u mehaničkim kolicima, žena u mehaničkim kolicima: ni svijetla ni tamna koža
👩🏾‍🦽	srednje tamna koža, žena u mehaničkim kolicima
👩🏿‍🦽	tamna koža, žena u mehaničkim kolicima
🏃🏻	maraton, svijetla koža, trkač, trkač: svijetla koža, trčanje
🏃🏼	maraton, srednje svijetla koža, trkač, trkač: srednje svijetla koža, trčanje
🏃🏽	maraton, ni svijetla ni tamna koža, trkač, trkač: ni svijetla ni tamna koža, trčanje
🏃‍♂	muškarac trči
🏃🏻‍♂	muškarac trči, muškarac trči: svijetla koža, svijetla koža
🏃🏼‍♂	muškarac trči, muškarac trči: srednje svijetla koža, srednje svijetla koža
🏃🏽‍♂	muškarac trči, muškarac trči: ni svijetla ni tamna koža, ni svijetla ni tamna koža
🏃🏾‍♂	muškarac trči, srednje tamna koža
🏃🏿‍♂	muškarac trči, tamna koža
🏃‍♀	žena trči
🏃🏻‍♀	svijetla koža, žena trči, žena trči: svijetla koža
🏃🏼‍♀	srednje svijetla koža, žena trči, žena trči: srednje svijetla koža
🏃🏽‍♀	ni svijetla ni tamna koža, žena trči, žena trči: ni svijetla ni tamna koža
🏃🏾‍♀	srednje tamna koža, žena trči
🏃🏿‍♀	tamna koža, žena trči
💃	plesačica
💃🏻	plesačica, plesačica: svijetla koža, svijetla koža
💃🏼	plesačica, plesačica: srednje svijetla koža, srednje svijetla koža
💃🏽	ni svijetla ni tamna koža, plesačica, plesačica: ni svijetla ni tamna koža
💃🏾	plesačica, srednje tamna koža
💃🏿	plesačica, tamna koža
🕺	plesač
🕺🏻	plesač, plesač: svijetla koža, svijetla koža
🕺🏼	plesač, plesač: srednje svijetla koža, srednje svijetla koža
🕺🏽	ni svijetla ni tamna koža, plesač, plesač: ni svijetla ni tamna koža
🕺🏾	plesač, srednje tamna koža
🕺🏿	plesač, tamna koža
🕴️	muškarac u poslovnom odijelu koji lebdi, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao
🕴🏻	muškarac u poslovnom odijelu koji lebdi, muškarac u poslovnom odijelu koji lebdi: svijetla koža, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao, svijetla koža
🕴🏼	muškarac u poslovnom odijelu koji lebdi, muškarac u poslovnom odijelu koji lebdi: srednje svijetla koža, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao, srednje svijetla koža
🕴🏽	muškarac u poslovnom odijelu koji lebdi, muškarac u poslovnom odijelu koji lebdi: ni svijetla ni tamna koža, ni svijetla ni tamna koža, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao
🕴🏾	muškarac u poslovnom odijelu koji lebdi, muškarac u poslovnom odijelu koji lebdi: srednje tamna koža, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao, srednje tamna koža
🕴🏿	muškarac u poslovnom odijelu koji lebdi, muškarac u poslovnom odijelu koji lebdi: tamna koža, odijelo, osoba, osoba u poslovnom odijelu koja lebdi, posao, tamna koža
👯	osobe sa zečjim ušima, osobe u provodu, plesačica, zečje uši
🧖🏻	osoba u parnom kupatilu, osoba u parnom kupatilu: svijetla koža, parno kupatilo, sauna, svijetla koža
🧖🏼	osoba u parnom kupatilu, osoba u parnom kupatilu: srednje svijetla koža, parno kupatilo, sauna, srednje svijetla koža
🧖🏽	ni svijetla ni tamna koža, osoba u parnom kupatilu, osoba u parnom kupatilu: ni svijetla ni tamna koža, parno kupatilo, sauna
🧖🏻‍♂	muškarac u parnom kupatilu, muškarac u parnom kupatilu: svijetla koža, parno kupatilo, sauna, svijetla koža
🧖🏼‍♂	muškarac u parnom kupatilu, muškarac u parnom kupatilu: srednje svijetla koža, parno kupatilo, sauna, srednje svijetla koža
🧖🏽‍♂	muškarac u parnom kupatilu, muškarac u parnom kupatilu: ni svijetla ni tamna koža, ni svijetla ni tamna koža, parno kupatilo, sauna
🧖🏻‍♀	parno kupatilo, sauna, svijetla koža, žena u parnom kupatilu, žena u parnom kupatilu: svijetla koža
🧖🏼‍♀	parno kupatilo, sauna, srednje svijetla koža, žena u parnom kupatilu, žena u parnom kupatilu: srednje svijetla koža
🧖🏽‍♀	ni svijetla ni tamna koža, parno kupatilo, sauna, žena u parnom kupatilu, žena u parnom kupatilu: ni svijetla ni tamna koža
🧗🏻	penjanje, penjanje: svijetla koža, penjač, svijetla koža
🧗🏼	penjanje, penjanje: srednje svijetla koža, penjač, srednje svijetla koža
🧗🏽	ni svijetla ni tamna koža, penjanje, penjanje: ni svijetla ni tamna koža, penjač
🧗🏻‍♂	muškarac se penje, muškarac se penje: svijetla koža, penjač, svijetla koža
🧗🏼‍♂	muškarac se penje, muškarac se penje: srednje svijetla koža, penjač, srednje svijetla koža
🧗🏽‍♂	muškarac se penje, muškarac se penje: ni svijetla ni tamna koža, ni svijetla ni tamna koža, penjač
🧗🏻‍♀	penjačica, svijetla koža, žena se penje, žena se penje: svijetla koža
🧗🏼‍♀	penjačica, srednje svijetla koža, žena se penje, žena se penje: srednje svijetla koža
🧗🏽‍♀	ni svijetla ni tamna koža, penjačica, žena se penje, žena se penje: ni svijetla ni tamna koža
🏇🏻	džokej, konj, svijetla koža, trkaći konj, trke konja, trke konja: svijetla koža
🏇🏼	džokej, konj, srednje svijetla koža, trkaći konj, trke konja, trke konja: srednje svijetla koža
🏇🏽	džokej, konj, ni svijetla ni tamna koža, trkaći konj, trke konja, trke konja: ni svijetla ni tamna koža
⛷️	skijaš
🏂️	vozač snouborda
🏂🏻	svijetla koža, vozač snouborda, vozač snouborda: svijetla koža
🏂🏼	srednje svijetla koža, vozač snouborda, vozač snouborda: srednje svijetla koža
🏂🏽	ni svijetla ni tamna koža, vozač snouborda, vozač snouborda: ni svijetla ni tamna koža
🏂🏾	srednje tamna koža, vozač snouborda
🏂🏿	tamna koža, vozač snouborda
🏌🏻	golf, loptica, osoba igra golf, osoba igra golf: svijetla koža, svijetla koža
🏌🏼	golf, loptica, osoba igra golf, osoba igra golf: srednje svijetla koža, srednje svijetla koža
🏌🏽	golf, loptica, ni svijetla ni tamna koža, osoba igra golf, osoba igra golf: ni svijetla ni tamna koža
