😀	داند پیسنا, دند پیسدی شکل, دی شکل
👼🏾	بال, تصور, درمیانی کالی رنگت آلی جلد, دی شکل, فرشتہ, فرشتہ بال: درمیانی کالی رنگت آلی جلد, پریاں دی کہانی
👼🏿	بال, تصور, دی شکل, فرشتہ, فرشتہ بال: کالی رنگت آلی جلد, پریاں دی کہانی, کالی رنگت آلی جلد
🎅	جزو, سانتا, سنٹا کلاز, منانا, پیّو, کرسمس
🎅🏻	جزو, سانتا, سنٹا کلاز, سنٹا کلاز: ہلکی رنگت آلی جلد, منانا, پیّو, کرسمس, ہلکی رنگت آلی جلد
🎅🏼	جزو, سانتا, سنٹا کلاز, سنٹا کلاز: ہلکی درمیانی رنگت آلی جلد, منانا, پیّو, کرسمس, ہلکی درمیانی رنگت آلی جلد
🎅🏽	جزو, درمیانی رنگت آلی جلد, سانتا, سنٹا کلاز, سنٹا کلاز: درمیانی رنگت آلی جلد, منانا, پیّو, کرسمس
🎅🏾	جزو, درمیانی کالی رنگت آلی جلد, سانتا, سنٹا کلاز, سنٹا کلاز: درمیانی کالی رنگت آلی جلد, منانا, پیّو, کرسمس
🎅🏿	جزو, سانتا, سنٹا کلاز, سنٹا کلاز: کالی رنگت آلی جلد, منانا, پیّو, کالی رنگت آلی جلد, کرسمس
🤶	جزو, ماں, مسز, مسز کلاز, منانا, کرسمس
🤶🏻	جزو, ماں, مسز, مسز کلاز, مسز کلاز: ہلکی رنگت آلی جلد, منانا, کرسمس, ہلکی رنگت آلی جلد
🤶🏼	جزو, ماں, مسز, مسز کلاز, مسز کلاز: ہلکی درمیانی رنگت آلی جلد, منانا, کرسمس, ہلکی درمیانی رنگت آلی جلد
🤶🏽	جزو, درمیانی رنگت آلی جلد, ماں, مسز, مسز کلاز, مسز کلاز: درمیانی رنگت آلی جلد, منانا, کرسمس
🤶🏾	جزو, درمیانی کالی رنگت آلی جلد, ماں, مسز, مسز کلاز, مسز کلاز: درمیانی کالی رنگت آلی جلد, منانا, کرسمس
🤶🏿	جزو, ماں, مسز, مسز کلاز, مسز کلاز: کالی رنگت آلی جلد, منانا, کالی رنگت آلی جلد, کرسمس
🧙	جادوگر, جادوگرنی
🧙🏻	جادوگر, جادوگر: ہلکی رنگت آلی جلد, جادوگرنی, ہلکی رنگت آلی جلد
🧙🏼	جادوگر, جادوگر: ہلکی درمیانی رنگت آلی جلد, جادوگرنی, ہلکی درمیانی رنگت آلی جلد
🧙🏽	جادوگر, جادوگر: درمیانی رنگت آلی جلد, جادوگرنی, درمیانی رنگت آلی جلد
🧙🏾	جادوگر, جادوگر: درمیانی کالی رنگت آلی جلد, جادوگرنی, درمیانی کالی رنگت آلی جلد
🧙🏿	جادوگر, جادوگر: کالی رنگت آلی جلد, جادوگرنی, کالی رنگت آلی جلد
🧙‍♂	جادوگر, جادوگر بندہ
🧙🏻‍♂	جادوگر, جادوگر بندہ, جادوگر بندہ: ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
🧙🏼‍♂	جادوگر, جادوگر بندہ, جادوگر بندہ: ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
🧙🏽‍♂	جادوگر, جادوگر بندہ, جادوگر بندہ: درمیانی رنگت آلی جلد, درمیانی رنگت آلی جلد
🧙🏾‍♂	جادوگر, جادوگر بندہ, جادوگر بندہ: درمیانی کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد
🧙🏿‍♂	جادوگر, جادوگر بندہ, جادوگر بندہ: کالی رنگت آلی جلد, کالی رنگت آلی جلد
🧙‍♀	جادوگر زنانی, جادوگرنی
🧙🏻‍♀	جادوگر زنانی, جادوگر زنانی: ہلکی رنگت آلی جلد, جادوگرنی, ہلکی رنگت آلی جلد
🧙🏼‍♀	جادوگر زنانی, جادوگر زنانی: ہلکی درمیانی رنگت آلی جلد, جادوگرنی, ہلکی درمیانی رنگت آلی جلد
🧙🏽‍♀	جادوگر زنانی, جادوگر زنانی: درمیانی رنگت آلی جلد, جادوگرنی, درمیانی رنگت آلی جلد
🧙🏾‍♀	جادوگر زنانی, جادوگر زنانی: درمیانی کالی رنگت آلی جلد, جادوگرنی, درمیانی کالی رنگت آلی جلد
🧙🏿‍♀	جادوگر زنانی, جادوگر زنانی: کالی رنگت آلی جلد, جادوگرنی, کالی رنگت آلی جلد
🧚	اوبیرون, شرارتی بُھتنا, فیری, ٹائیٹانیا
🧚🏻	اوبیرون, شرارتی بُھتنا, فیری, فیری: ہلکی رنگت آلی جلد, ٹائیٹانیا, ہلکی رنگت آلی جلد
🧚🏼	اوبیرون, شرارتی بُھتنا, فیری, فیری: ہلکی درمیانی رنگت آلی جلد, ٹائیٹانیا, ہلکی درمیانی رنگت آلی جلد
🧚🏽	اوبیرون, درمیانی رنگت آلی جلد, شرارتی بُھتنا, فیری, فیری: درمیانی رنگت آلی جلد, ٹائیٹانیا
🧚🏾	اوبیرون, درمیانی کالی رنگت آلی جلد, شرارتی بُھتنا, فیری, فیری: درمیانی کالی رنگت آلی جلد, ٹائیٹانیا
🧚🏿	اوبیرون, شرارتی بُھتنا, فیری, فیری: کالی رنگت آلی جلد, ٹائیٹانیا, کالی رنگت آلی جلد
🧚‍♂	اوبیرون, شرارتی بُھتنا, فیری بندہ
🧚🏻‍♂	اوبیرون, شرارتی بُھتنا, فیری بندہ, فیری بندہ: ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
🧚🏼‍♂	اوبیرون, شرارتی بُھتنا, فیری بندہ, فیری بندہ: ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
🧚🏽‍♂	اوبیرون, درمیانی رنگت آلی جلد, شرارتی بُھتنا, فیری بندہ, فیری بندہ: درمیانی رنگت آلی جلد
🧚🏾‍♂	اوبیرون, درمیانی کالی رنگت آلی جلد, شرارتی بُھتنا, فیری بندہ, فیری بندہ: درمیانی کالی رنگت آلی جلد
🧚🏿‍♂	اوبیرون, شرارتی بُھتنا, فیری بندہ, فیری بندہ: کالی رنگت آلی جلد, کالی رنگت آلی جلد
🧚‍♀	فیری زنانی, ٹائیٹانیا
🧚🏻‍♀	فیری زنانی, فیری زنانی: ہلکی رنگت آلی جلد, ٹائیٹانیا, ہلکی رنگت آلی جلد
🧚🏼‍♀	فیری زنانی, فیری زنانی: ہلکی درمیانی رنگت آلی جلد, ٹائیٹانیا, ہلکی درمیانی رنگت آلی جلد
🧚🏽‍♀	درمیانی رنگت آلی جلد, فیری زنانی, فیری زنانی: درمیانی رنگت آلی جلد, ٹائیٹانیا
🧚🏾‍♀	درمیانی کالی رنگت آلی جلد, فیری زنانی, فیری زنانی: درمیانی کالی رنگت آلی جلد, ٹائیٹانیا
🧚🏿‍♀	فیری زنانی, فیری زنانی: کالی رنگت آلی جلد, ٹائیٹانیا, کالی رنگت آلی جلد
🧛	آسیب, خونخوار بلا, ڈریکولا
🧛🏻	آسیب, خونخوار بلا, خونخوار بلا: ہلکی رنگت آلی جلد, ڈریکولا, ہلکی رنگت آلی جلد
🧛🏼	آسیب, خونخوار بلا, خونخوار بلا: ہلکی درمیانی رنگت آلی جلد, ڈریکولا, ہلکی درمیانی رنگت آلی جلد
🧛🏽	آسیب, خونخوار بلا, خونخوار بلا: درمیانی رنگت آلی جلد, درمیانی رنگت آلی جلد, ڈریکولا
🧛🏾	آسیب, خونخوار بلا, خونخوار بلا: درمیانی کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد, ڈریکولا
🧛🏿	آسیب, خونخوار بلا, خونخوار بلا: کالی رنگت آلی جلد, ڈریکولا, کالی رنگت آلی جلد
🧛‍♂	آسیب, خونخوار مرد, ڈریکولا
🧛🏻‍♂	آسیب, خونخوار مرد, خونخوار مرد: ہلکی رنگت آلی جلد, ڈریکولا, ہلکی رنگت آلی جلد
🧛🏼‍♂	آسیب, خونخوار مرد, خونخوار مرد: ہلکی درمیانی رنگت آلی جلد, ڈریکولا, ہلکی درمیانی رنگت آلی جلد
🧛🏽‍♂	آسیب, خونخوار مرد, خونخوار مرد: درمیانی رنگت آلی جلد, درمیانی رنگت آلی جلد, ڈریکولا
🧛🏾‍♂	آسیب, خونخوار مرد, خونخوار مرد: درمیانی کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد, ڈریکولا
🧛🏿‍♂	آسیب, خونخوار مرد, خونخوار مرد: کالی رنگت آلی جلد, ڈریکولا, کالی رنگت آلی جلد
🧛‍♀	آسیب, خونخوار زنانی
🧛🏻‍♀	آسیب, خونخوار زنانی, خونخوار زنانی: ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
🧛🏼‍♀	آسیب, خونخوار زنانی, خونخوار زنانی: ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
🧛🏽‍♀	آسیب, خونخوار زنانی, خونخوار زنانی: درمیانی رنگت آلی جلد, درمیانی رنگت آلی جلد
🧛🏾‍♀	آسیب, خونخوار زنانی, خونخوار زنانی: درمیانی کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد
🧛🏿‍♀	آسیب, خونخوار زنانی, خونخوار زنانی: کالی رنگت آلی جلد, کالی رنگت آلی جلد
🧜	جل دیو, جل مانس, جل پری, ماہی زن
🧜🏻	جل دیو, جل دیو: ہلکی رنگت آلی جلد, جل مانس, جل پری, ماہی زن, ہلکی رنگت آلی جلد
🧜🏼	جل دیو, جل دیو: ہلکی درمیانی رنگت آلی جلد, جل مانس, جل پری, ماہی زن, ہلکی درمیانی رنگت آلی جلد
🧜🏽	جل دیو, جل دیو: درمیانی رنگت آلی جلد, جل مانس, جل پری, درمیانی رنگت آلی جلد, ماہی زن
🧜🏾	جل دیو, جل دیو: درمیانی کالی رنگت آلی جلد, جل مانس, جل پری, درمیانی کالی رنگت آلی جلد, ماہی زن
🧜🏿	جل دیو, جل دیو: کالی رنگت آلی جلد, جل مانس, جل پری, ماہی زن, کالی رنگت آلی جلد
🧜‍♂	جل مانس, ٹرائی ٹن
🧜🏻‍♂	جل مانس, جل مانس: ہلکی رنگت آلی جلد, ٹرائی ٹن, ہلکی رنگت آلی جلد
🧜🏼‍♂	جل مانس, جل مانس: ہلکی درمیانی رنگت آلی جلد, ٹرائی ٹن, ہلکی درمیانی رنگت آلی جلد
🧜🏽‍♂	جل مانس, جل مانس: درمیانی رنگت آلی جلد, درمیانی رنگت آلی جلد, ٹرائی ٹن
🧜🏾‍♂	جل مانس, جل مانس: درمیانی کالی رنگت آلی جلد, درمیانی کالی رنگت آلی جلد, ٹرائی ٹن
🧜🏿‍♂	جل مانس, جل مانس: کالی رنگت آلی جلد, ٹرائی ٹن, کالی رنگت آلی جلد
🧜‍♀	جل پری, ماہی زن
🧜🏻‍♀	جل پری, ماہی زن, ماہی زن: ہلکی رنگت آلی جلد, ہلکی رنگت آلی جلد
🧜🏼‍♀	جل پری, ماہی زن, ماہی زن: ہلکی درمیانی رنگت آلی جلد, ہلکی درمیانی رنگت آلی جلد
🧜🏽‍♀	جل پری, درمیانی رنگت آلی جلد, ماہی زن, ماہی زن: درمیانی رنگت آلی جلد
🧜🏾‍♀	جل پری, درمیانی کالی رنگت آلی جلد, ماہی زن, ماہی زن: درمیانی کالی رنگت آلی جلد
🧜🏿‍♀	جل پری, ماہی زن, ماہی زن: کالی رنگت آلی جلد, کالی رنگت آلی جلد
🧝	بُھوت, جادوئی
🧝🏻	بُھوت, بُھوت: ہلکی رنگت آلی جلد, جادوئی, ہلکی رنگت آلی جلد
🧝🏼	بُھوت, بُھوت: ہلکی درمیانی رنگت آلی جلد, جادوئی, ہلکی درمیانی رنگت آلی جلد
🧝🏽	بُھوت, بُھوت: درمیانی رنگت آلی جلد, جادوئی, درمیانی رنگت آلی جلد
🧝🏾	بُھوت, بُھوت: درمیانی کالی رنگت آلی جلد, جادوئی, درمیانی کالی رنگت آلی جلد
🧝🏿	بُھوت, بُھوت: کالی رنگت آلی جلد, جادوئی, کالی رنگت آلی جلد
🧝‍♂	بُھوت بندا, جادوئی
🧝🏻‍♂	بُھوت بندا, بُھوت بندا: ہلکی رنگت آلی جلد, جادوئی, ہلکی رنگت آلی جلد
🧝🏼‍♂	بُھوت بندا, بُھوت بندا: ہلکی درمیانی رنگت آلی جلد, جادوئی, ہلکی درمیانی رنگت آلی جلد
🧝🏽‍♂	بُھوت بندا, بُھوت بندا: درمیانی رنگت آلی جلد, جادوئی, درمیانی رنگت آلی جلد
🧝🏾‍♂	بُھوت بندا, بُھوت بندا: درمیانی کالی رنگت آلی جلد, جادوئی, درمیانی کالی رنگت آلی جلد
🧝🏿‍♂	بُھوت بندا, بُھوت بندا: کالی رنگت آلی جلد, جادوئی, کالی رنگت آلی جلد
🧝‍♀	بُھوت زنانی, جادوئی
🧝🏻‍♀	بُھوت زنانی, بُھوت زنانی: ہلکی رنگت آلی جلد, جادوئی, ہلکی رنگت آلی جلد
🧝🏼‍♀	بُھوت زنانی, بُھوت زنانی: ہلکی درمیانی رنگت آلی جلد, جادوئی, ہلکی درمیانی رنگت آلی جلد
🧝🏽‍♀	بُھوت زنانی, بُھوت زنانی: درمیانی رنگت آلی جلد, جادوئی, درمیانی رنگت آلی جلد
🧝🏾‍♀	بُھوت زنانی, بُھوت زنانی: درمیانی کالی رنگت آلی جلد, جادوئی, درمیانی کالی رنگت آلی جلد
🧝🏿‍♀	بُھوت زنانی, بُھوت زنانی: کالی رنگت آلی جلد, جادوئی, کالی رنگت آلی جلد
🧞	جن, لُکی ہوئی مخلوق
🧞‍♂	لُکی ہوئی مخلوق, مرد جن
🧞‍♀	زنانی جن, لُکی ہوئی مخلوق
🧟	آسیب, تُردی پِھردی لاش, زومبی
🧟‍♂	آسیب, بندا زومبی, تُردی پِھردی لاش
🧟‍♀	آسیب, تُردی پِھردی لاش, زنانی زومبی
💆	دی شکل, سیلون, پیغام, پیغام لیندا بندہ
